Stage	Trade	Supplier	Component	Unit	Quantity	Price	Description
FIX1	1000	52640	1055	1	1		TRI-LOCK LEVER ANGULAR 8901 DOUBLE CYLINDER (MATT BLACK)
FIX1	1000	52640	9010	1	0		DELIVERY TO ALBANY
FIX1	1000	52640	9015	1	1		DELIVERY TO AUSTRALIND
FIX1	1000	52640	9098	1	0		DELIVERY TO BINNINGUP
FIX1	1000	52640	9023	1	0		DELIVERY TO BOYUP BROOK
FIX1	1000	52640	9024	1	0		DELIVERY TO BRIDGETOWN
FIX1	1000	52640	9029	1	0		DELIVERY TO BUNBURY /DALYELLUP
FIX1	1000	52640	9031	1	0	$60.00	DELIVERY TO BUSSELTON
FIX1	1000	52640	9032	1	0		DELIVERY TO CAPEL
FIX1	1000	52640	9035	1	0		DELIVERY TO COLLIE
FIX1	1000	52640	9044	1	0		DELIVERY TO DONNYRBOOK
FIX1	1000	52640	9046	1	0		DELIVERY TO EATON
FIX1	1000	52640	9222	1	0		DELIVERY TO HARVEY
FIX1	1000	52640	9067	1	0		DELIVERY TO MANJIMUP
FIX1	1000	52640	9068	1	0	$108.00	DELIVERY TO MARGARET RIVER / COWARAMUP
FIX1	1000	52640	9073	1	0		DELIVERY TO NANNUP
							
CUPBDS	1010	11335600	7001	1	$0.00	1	SUPPLY & FIX CUPBOARDS AS PER QUOTE
					 	 	
FIX1	1020	50062	0005	1	1	$30.00	NAIL & SCREW ALLOWANCE
FIX1	1020	50062	0010	1	1	$60.00	EXTERNAL DOORS (INC PAINT BOTTOM EDGE)
FIX1	1020	50062	0020	1	0		DOUBLE EXTERNAL DOORS (INC.PAINT BOTTOM EDGE)
FIX1	1020	50062	0022	1	0		INSTALL & TRIM PIVOT DOOR SYSTEM INCLUDING HARDWARE
FIX1	1020	50062	0023	1	0		E/O - INSTALL 1200 WIDE HINGED DOOR ONLY
FIX1	1020	50062	0030	1	7	$35.00	INTERNAL DOORS (INC PAINT BOTTOM EDGE)
FIX1	1020	50062	0035	1			E/O INTERNAL SOLID CORE OR GLAZED DOOR
FIX1	1020	50062	0040	1	0	$37.00	INTERNAL DOOR-TIMBER JAMB (INC.PAINT BOTTOM EDGE)
FIX1	1020	50062	0045	1	0	$65.00	INSTALL TIMBER DOOR JAMBS INC ARCHITRAVE/DOOR STOP
FIX1	1020	50062	0065	1			REBATE KIT
FIX1	1020	50062	0067	1	0		BARREL/SHOOT BOLTS
FIX1	1020	50062	0070	7	0	$2.50	MOULDINGS
FIX1	1020	50062	0080	7	1	$15.00	SHELVING
FIX1	1020	50062	0090	1	0	$10.00	TOWEL RAILS
FIX1	1020	50062	0100	1	2	$10.00	TOILET PAPER HOLDER
FIX1	1020	50062	0116	1	0	$10.00	FIX TOWEL RING
FIX1	1020	50062	0120	1	6	$9.00	HANGING RAILS
FIX1	1020	50062	0140	1			NOSING E/O MOULDINGS
FIX1	1020	50062	0150	1			TIMBER CAPPING E/O MOULDINGS
FIX1	1020	50062	0160	7	0	$3.68	SKIRTINGS E/O MOULDINGS
FIX1	1020	50062	0171	7	0		INSTALL ARCHITRAVE TO CAVITY SLIDER
FIX1	1020	50062	0181	1	1	$15.00	JARRAH DOOR TREAD TO METAL DOOR FRAME (GARAGE)
FIX1	1020	50062	0210	1	1	$11.00	DOOR SEALS
FIX1	1020	50062	0225	1	0		PRE-FAB TIMBER PELMET (INC CUTTING DOWN)
FIX1	1020	50062	0230	7	5.4	$3.80	TIMBER CORNICE
FIX1	1020	50062	0330	8	0		PINE T&G CEILING
FIX1	1020	50062	0331	8	0		PINE T&G CEILING (ON THE RAKE)
FIX1	1020	50062	0420	7			GABLE MOULDINGS E/O MOULDINGS INC RAKING AREAS
FIX1	1020	50062	0500	1	0	$20.00	FIX DEADBOLT
FIX1	1020	50062	0680	1	1	$30.00	E/O TO FIX GAINS. TRI-LOCK
FIX1	1020	50062	4050	1	3	$5.00	BOT &TOP EXTERNAL & WET AREA DOORS MUST BE SEALED WITH 2 COATS
FIX1	1020	50062	9900	0	1	$0.00	PLEASE PLACE ALL RUBBISH & WASTE IN BIN
							
FSCRAP1	1300	50001	0010	1	3	$35.00	FLOOR SCRAPE (SINGLE STOREY)
							
IPLUM	1040	52024	6800	1	0	$1.00	SANI - PROGRESS CLAIM AS PER QUOTE
							
IPLUM	1050	52024	7000	1	1	$0.00	PLUMBING FIXTURES SUPPLIED BY ACTIVE PLUMBING IN QUOTE
IPLUM	1050	52111	7000	1	0	$0.00	PPR20B PRISM DOUBLE BOWL UNDERMOUNT SINK
IPLUM	1050	52111	25	1	0		BATH 1525 MAXTON WH MX5W - 4890003
IPLUM	1050	52111	26	1	0		BATH 1525 DECINA NOVARA WHITE - 4822463
IPLUM	1050	52111	27	1	0		BATH 1525 SEIMA SELECT WHITE - 191979
IPLUM	1050	52111	0623	1	0	$242.16	CAROMA 1525MM LUNA BATH (WHITE)
IPLUM	1050	52111	29	1	0		CLARK ROUND 1525 BATH WHITE NO OVERFLOW - 107152
IPLUM	1050	52111	30	1	0		"BATH 1525 SEIMA TONDO WHITE - 191989	"
IPLUM	1050	52111	31	1	0		"BATH 1675 SEIMA TONDO WHITE - 191992	"
IPLUM	1050	52111	35	1	0		BATH 1675 MAXTON WH MX7W - 4890005
IPLUM	1050	52111	36	1	0		BATH 1665 DECINA NOVARA WHITE - 4822463
IPLUM	1050	52111	37	1	0		BATH 1800 MAXTON WH MX8W - 4821615
IPLUM	1050	52111	38	1	0		BATH 1675 SEIMA SELECT WHITE - 191987
IPLUM	1050	52111	39	1	0		CAROMA LUNA 1675 FOUR TILE FLANGE BATH WHITE - 104270
IPLUM	1050	52111	40	1	0		CLARK ROUND 1675 BATH WHITE NO OVERFLOW - 107154
IPLUM	1050	52111	7001	1	0	$0.00	CLASSIC 1700MM ISLAND BATH CL7W
IPLUM	1050	52111	44	1	0		BATH 1700 SEIMA PAXI FREESTANDING WHITE - 191974
IPLUM	1050	52111	45	1	0		BATH 1500 SEIMA FOTIA BACK TO WALL FREESTANDING WHITE - 191953
IPLUM	1050	52111	46	1	0		BATH 1700 SEIMA FOTIA BACK TO WALL FREESTANDING WHITE - 191958
IPLUM	1050	52111	53	1			BATH 1700 SEIMA JL609 MODERNA FREESTANDING WHITE - 705002
IPLUM	1050	52111	PN50	1	0		BATH 1500 SEIMA JL609 MODERNA FREESTANDING WHITE 
IPLUM	1050	52111	54	1	0		BATH 1700 SEIMA JL609-A BLACK LINE MODERNA FREESTANDING WHITE - 705003
IPLUM	1050	52111	55	1	0		BATH 1700 SEIMA JL629 POSITANO FREESTANDING WHITE - 705007
IPLUM	1050	52111	56	1	0		BATH 1700 SEIMA JL609-B MODERNA FREESTANDING BLACK
IPLUM	1050	52111	60	1	0		CORNER BATH 1500 STYLUS MIRAGE WH MR5W - 100357
IPLUM	1050	52111	73	1	0		DECINA ANGELIQUE 1465 6 JET SPECIAL SPA W/- HOT PUMP,CHROME JETS WHITE
IPLUM	1050	52111	79	1			PLUG/W BS CH 40X70 983 MIL - 4700243
IPLUM	1050	52111	80	1	0		WHITE - CAROMA COSMO VANITY BASIN 3TH - 4822122
IPLUM	1050	52111	81	1	0		WHITE - CAROMA COSMO VANITY BASIN 1TH - 4822120
IPLUM	1050	52111	88	1	0		WHITE- BASIN STYLUS SYMPHONY 3TH INC P&W W26330 - 4821215
IPLUM	1050	52111	89	1	0		WHITE- BASIN STYLUS SYMPHONY 1TH INC P&W W26330 - 4821213
IPLUM	1050	52111	90	1	0		WHITE- BASIN SEIMA CHIOS SBC-201 1TH INC P&W - 4822303
IPLUM	1050	52111	91	1	0		WHITE- BASIN SEIMA KYRA SBC-017 1TH INC P&W - 4822305
IPLUM	1050	52111	92	1	0		WHITE- BASIN SEIMA KYRA ABOVE COUNTER SBC-010 1TH INC P&W - 4822311
IPLUM	1050	52111	93	1	0		WHITE- BASIN SEIMA PLATI ABOVE COUNTER SBC-015 1TH INC P&W
IPLUM	1050	52111	94	1	0		WHITE- BASIN SEIMA NIMOS ABOVE COUNTER SBC-002 1TH - 4822306
IPLUM	1050	52111	95	1	0		WHITE- BASIN SEIMA CHIOS SEMI RECESSED SBC-205 1TH INC P&W
IPLUM	1050	52111	96	1	0		WHITE- BASIN SEIMA KYRA SEMI RECESSED SBC-210 1TH INC P&W - 4822312
IPLUM	1050	52111	97	1	0		WHITE- BASIN SEIMA PAXI ABOVE COUNTER SBC-018 0TH INC P&W – 4822322
IPLUM	1050	52111	100	1	0		WHITE - CAROMA COSMO ABOVE COUNTER BASIN 3TH - 100292
IPLUM	1050	52111	101	1	0		WHITE - CAROMA COSMO ABOVE COUNTER BASIN 1TH - 5120137
IPLUM	1050	52111	140	1	0		WHITE - CAROMA COSMO SEMI RECESSED BASIN 3TH - 5120135
IPLUM	1050	52111	141	1	0		WHITE - CAROMA COSMO SEMI RECESSED BASIN 1TH - 5120133
IPLUM	1050	52111	147	1	0		WHITE-STYLUS SYMPHONY SEMI RECD BASIN 550 1TH INC P&W W26530 - 4821217
IPLUM	1050	52111	148	1	0		WHITE-STYLUS SYMPHONY SEMI RECD BASIN 550 3TH INC P&W W26530 - 4821216
IPLUM	1050	52111	151	1	0		WHITE CAROMA LIANO SEMI RECESSED BASIN 1TH INC P&W - 5120123
IPLUM	1050	52111	152	1	0		WHITE CAROMA LIANO VANITY BASIN 1TH INC P&W - 5120115
IPLUM	1050	52111	162	1	0		WHITE CAROMA CUBE 500 UNDER COUNTER BASIN 0TH INC P&W - 5120171
IPLUM	1050	52111	170	1	0		WHITE CAROMA ARTISAN ABOVE COUNTER BASIN RECTANGLE 490MM - 106837
IPLUM	1050	52111	178	1	0		WHITE CAROMA CARBONI SEAMLESS INSET VANITY BASIN 1TH - 4822239
IPLUM	1050	52111	180	1	0		WHITE CAROMA CARBONI II INSET BASIN 1TH - 4821406
IPLUM	1050	52111	181	1	0		WHITE CAROMA CARBONI II INSET BASIN 3TH
IPLUM	1050	52111	182	1	0		WHITE CAROMA CARBONI II ABOVE COUNTER BASIN 1TH - 4821420
IPLUM	1050	52111	183	1	0		WHITE CAROMA CARBONI II ABOVE COUNTER BASIN 3TH - 4821405
IPLUM	1050	52111	184	1	0		WHITE CAROMA CARBONI II SEMI RECESSED BASIN 1TH - 4821404
IPLUM	1050	52111	187	1	0		WHITE SEIMA FOTIA COMPACT WALL BASIN SBC-512 1TH INC P&W - 4822304
IPLUM	1050	52111	188	1	0		WHITE SEIMA PLATI COMPACT WALL BASIN SBC-514 1TH INC P&W - 4822314
IPLUM	1050	52111	194	1	0		WHITE CAROMA LIANO HAND WALL BASIN 1TH - 5120129
IPLUM	1050	52111	210	1	0		WHITE CAROMA TRACK INSET BASIN 1TH
IPLUM	1050	52111	220	1	0		WHITE CAROMA ORBIS INSET BASIN 1TH - 4821409
IPLUM	1050	52111	0391	1	2	$115.86	CLARK SQUARE 400MM INSET BASIN WHITE (1TH)
IPLUM	1050	52111	234	1	0		WHITE CLARK SQUARE HAND WALL BASIN 1TH
IPLUM	1050	52111	0363	1	0		METRO UTILITY BASIN WHITE (1 TAP HOLE)
IPLUM	1050	52111	242	1	0		CAROMA METRO 35 UTILITY BASIN LHS 1TH
IPLUM	1050	52111	250	1	0		45L CLARK S/STEEL INSET TROUGH W/- SUD SVR 8510 - 5118919
IPLUM	1050	52111	260	1	0		45L CLARK S/STEEL TROUGH W/- WHITE METAL CABINET & SUD SVR 8011W - 5110462
IPLUM	1050	52111	0224	1	0	$261.01	CLARK 42L TROUGH AND CABINET (F6001)
IPLUM	1050	52111	290	1			NOVELLI 45L S/STEEL TROUGH WITH WHITE METAL CABINET & SUD SAVER
IPLUM	1050	52111	291	1	0		TILOS 45L S/STEEL TROUGH WITH WHITE METAL CABINET - 5140330
IPLUM	1050	52111	292	1	0		SEIMA TILOS SLC-600B 45L S/STEEL TROUGH WITH WHITE METAL CABINET
IPLUM	1050	52111	293	1	0		SEIMA ACERO 45L SKS-007 S/STEEL INSET TROUGH - 5110496
IPLUM	1050	52111	294	1	0		SEIMA UTILITY EVA 45L SKS-620 CERAMIC TROUGH
IPLUM	1050	52111	296	1	0		OLIVERI 45L INSET TROUGH TI45S - 5140520
IPLUM	1050	52111	370	1	0		RADIANT R150 S/S SINK 1100MM 1TH RH END BOWL - 5110280
IPLUM	1050	52111	371	1	0		RADIANT R150 S/S SINK 1100MM 1TH LH END BOWL - 5110281
IPLUM	1050	52111	374	1	0		CLARK VITAL 1127 S/S SINK 1080MM 1TH RH END BOWL - 5110290
IPLUM	1050	52111	375	1	0		CLARK VITAL 1127 S/S SINK 1080MM 1TH LH END BOWL - 5110291
IPLUM	1050	52111	376	1	0		SEIMA ACERO SKS-A1080 SINK 1TH LH END BOWL - 191789
IPLUM	1050	52111	377	1	0		SEIMA ACERO SKS-A1080 SINK 1TH RH END BOWL - 191787
IPLUM	1050	52111	378	1	0		SEIMA KUBIC SKS-KA175B-RD-1 SINK 1TH LH END BOWL - 192132
IPLUM	1050	52111	379	1	0		SEIMA KUBIC SKS-KA175B-LD-1 SINK 1TH RH END BOWL - 192130
IPLUM	1050	52111	380	1	0		SEIMA ACERO SKS-A1200 SINK 1TH LH END BOWL
IPLUM	1050	52111	381	1	0		SEIMA ACERO SKS-A1200 SINK 1TH RH END BOWL - 191792
IPLUM	1050	52111	384	1	0		CLARK MONACO 5112 S/S SINK 1000MM 1TH 1.5 BOWL RH END BOWL
IPLUM	1050	52111	385	1	0		CLARK MONACO 5112 S/S SINK 1000MM 1TH 1.5 BOWL LH END BOWL
IPLUM	1050	52111	386	1	0		CLARK MONACO 5111 S/S SINK 1200MM 1TH 1.75 BOWL RH END BOWL - 5110182
IPLUM	1050	52111	387	1	0		CLARK MONACO 5111 S/S SINK 1200MM 1TH 1.75 BOWL LH END BOWL - 100082
IPLUM	1050	52111	388	1	0		CLARK ADVANCE 3507 S/S SINK 1530MM DBLE CENTRE BOWL DBLE DRAINER (1TH) - 5112905
IPLUM	1050	52111	390	1	0		OLIVERI TASMAN ENDEAVOUR EE12 S/S SINK 1TH 1.75 BOWL RH END BOWL - 107026
IPLUM	1050	52111	391	1	0		OLIVERI TASMAN ENDEAVOUR EE11 S/S SINK 1TH 1.75 BOWL LH END BOWL - 107025
IPLUM	1050	52111	400	1	0		CLARK PUNCH 1.75 END BOWL 1TH LEFT HAND END BOWL - 5110494
IPLUM	1050	52111	0078	1	0	$196.60	CLARK PUNCH SINK DOUBLE BOWL 1200MM
IPLUM	1050	52111	0082	1	0		CLARK VITAL 1123 765MM SINGLE BOWL SINK
IPLUM	1050	52111	1000	1	0		SEIMA 500MM VANITY CABINET WHITE - 702060
IPLUM	1050	52111	2005	0	0		SUPPLY BRASS PLUG & WASTE FOR ALL BATHS & SPAS
IPLUM	1050	52111	7010	1			DRAIN STORM EVERHARD 3M BLACK GRATE - 4770175
IPLUM	1050	52111	7020	1			DRAIN STORM EVERHARD END CAP - 4770176
IPLUM	1050	52111	PN10	1	0	$118.83	WHITE - CAROMA COSMO WALL BASIN 1TH
IPLUM	1050	52111	PN10	1	0	$308.07	CAROMA LIANO WALL MOUNTED WITH CHROME WASTE PIPE 1TH WHITE
IPLUM	1050	52111	PN10	1	0	$314.78	BATH 1700 CLASSIC WHITE - 109537
IPLUM	1050	52111	PN10	1	0	$355.08	CAROMA LIANO SEMI RECESSED BASIN 3TH WHITE - 100207
IPLUM	1050	52111	PN10	1	0	$368.73	CLARK MONACO 5113 SINGLE BOWL - RIGHT HAND DRAINER 1 TAP HOLE
IPLUM	1050	52111	PN20	1	0	$246.85	BASIN INSET BASA BASIN 1TH - 100315
IPLUM	1050	52111	38	1	0		BATH 1675 SEIMA SELECT WHITE - 191987
							
TILES	1150		0009	5	0	$8.00	GROUT 1.5KG
TILES	1150		7010	8	0	$32.00	BATHROOM WALL TILES
TILES	1150		7020	8	0	$32.00	BATHROOM FLOOR TILES
TILES	1150		7030	8	0	$32.00	ENSUITE WALL TILES
TILES	1150		7040	8	0	$32.00	ENSUITE FLOOR TILES
TILES	1150		0050	8	0	$32.00	W.C. WALL TILES
TILES	1150		0060	8	0	$32.00	W.C. FLOOR TILES
TILES	1150		7070	8	0	$32.00	L'DRY WALL TILES
TILES	1150		7080	8	0	$32.00	L'DRY FLOOR TILES
TILES	1150		7020	8	0	$32.00	BATH 2 WALL TILES
TILES	1150		7200	8	0	$32.00	BATH 2 FLOOR TILES
TILES	1150		7140	8	0	$32.00	ENSUITE 2 WALL TILES
TILES	1150		7220	8	0	$32.00	ENSUITE 2 FLOOR TILES
TILES	1150		7090	8	0	$32.00	KITCHEN WALL TILES
TILES	1150		7120	8	0	$0.00	ALFRESCO WALL TILES
TILES	1150		0180	8	0	$0.00	HEARTH TILES
TILES	1150		7150	8	0	$32.00	POWDER WALL TILE
TILES	1150		PN150	8	0	$32.00	POWDER ROOM 2 WALL TILES
TILES	1150		7270	8	0	$32.00	POWDER FLOOR TILE
TILES	1150		7271	8	0	$32.00	POWDER 2 FLOOR TILE
TILES	1150		280	8	0	$0.00	ENTRY FLOOR TILES
TILES	1150		290	8	0	$0.00	KITCHEN FLOOR TILES
TILES	1150		295	8	0	$0.00	EXTERNAL AREA TILES
TILES	1150		0420	7	4	$6.00	10 X 10 ALUMINIUM ANGLE
TILES	1150		620	1	0	$4.00	1M ALUMINIUM STRIP
TILES	1150		800	8	0	$57.00	SUPPLY & INSTALL GOLD PACKAGE MAIN FLOOR TILES INC GLUE, GROUT AND TILE STRIPS
TILES	1150		810	8	0	$0.00	SUPPLY & INSTALL UP TO 450*450 MAIN FLOOR TILES INC GLUE, GROUT AND WASTE
TILES	1150		815	8	0	$70.00	SUPPLY & INSTALL JAKARTA 600 X 600 MAIN FLOOR TILES INC GLUE, GROUT AND WASTE
TILES	1150		816	8	0	$109.00	SUPPLY & INSTALL JAKARTA 600 X 600 MAIN FLOOR TILES INC GLUE, GROUT TO LAUNDRY
TILES	1150		7100	1	0	$0.00	BATH FEATURE TILES
TILES	1150		7101	0	0	$0.00	
TILES	1150		7102	1	0	$0.00	Ensuite FEATURE TILES
TILES	1150		7103	0	0	$0.00	
TILES	1150		7104	1	0	$0.00	BATH 2 FEATURE TILES
TILES	1150		7105	0	0		
TILES	1150		7106	1	0	$0.00	ENSUITE 2 FEATURE TILES
TILES	1150		7107	0	0		
TILES	1150		7108	1	0	$0.00	KITCHEN FEATURE TILES
TILES	1150		7109	0	0		
TILES	1150		7110	1	0	$0.00	POWDER FEATURE TILES
TILES	1150		7111	0	0		
TILES	1150		7340	1	0	$0.00	LAUNDRY FEATURE TILES
TILES	1150		PN113	0	0		
TILES	1150	503584	1004	1	1	$37.27	ULTRAPRIME 5 LITRE TIN (40-50M2 PER TIN)
TILES	1150	503584	1007	1	1	$120.00	DELIVERY CHARGE FOR GLUE & WATERPROOFING ONLY
TILES	1150	503584	1008	1	0	$252.73	K10 20 LITRE WATERPROOFING (20M2 OF COVERAGE PER TUB)
TILES	1150		7005	1	0	$20.00	SOAP HOLDER
TILES	1150		7006	1	0	$0.00	SOAP HOLDER
TILES	1150		9000	1	0	$120.00	DELIVERY (PER PALLET)
TILES	1150		9003	1	0	$125.00	TEMPORARY FREIGHT SUBSIDY
							
TILES	1160	50062	0010	8	0	$65.00	WALL TILES (TO WET AREAS) MAX.300X300
TILES	1160	50062	0020	8	17.1	$65.00	FLOOR TILES INC.MTL STRPS (WET AREAS) MAX.300X300
TILES	1160	50062	0022	1	18	$9.00	TILE GLUE POWDERMASTIC SUPPLY
TILES	1160	50062	0025	8	0		*FLOOR TILES TO LIVING AREAS
TILES	1160	50062	0040	1	0	$150.00	BRICK IN BATH (INC.1 END)
TILES	1160	50062	0045	1	0		BRICK IN SPA INCL. STEPS
TILES	1160	50062	0050	1	0	$40.00	BATH HOB E/O 1 END
TILES	1160	50062	0060	1	0	$40.00	BRICK UP TO VANITY
TILES	1160	50062	0070	1	0		BRICKUP ROMAN BATH (INC.WATERPROOFING)
TILES	1160	50062	0090	1	0		ONE HOB SHOWER
TILES	1160	50062	0100	1	0		TWO HOB SHOWER
TILES	1160	50062	0136	8	0	$10.00	E/O SMALL FORMAT SUBWAY TILES (EG 300X75/100, 200X75/100)
TILES	1160	50062	0137	8	0		E/O CHECKERBOARD PATTERN - MORE THAN ONE COLOUR
TILES	1160	50062	0138	8	0		E/O HEXAGONAL SHAPED TILING / NON SQUARE
TILES	1160	50062	0141	7	0	$15.00	MITRED TILES (PER LIN M)
TILES	1160	50062	0145	1	0		LISTELLO TILES
TILES	1160	50062	0151	1	0		NIB WALL
TILES	1160	50062	0170	8	0	$15.00	E/O FOR TILES LARGER THAN 300X300
TILES	1160	50062	0171	8			E/O PORCELAIN-VITRIFIED-RECTIFIED TILES
TILES	1160	50062	0172	8	0		E/O RECTIFIED EDGE TO CERAMIC TILES
TILES	1160	50062	0190	8	0		E/O FOR TILES LAID IN 45 DEG PATTERN
TILES	1160	50062	0200	1	0	$30.00	FLEXIBLE SEALANT MUST BE USED TO ALL BENCHTOPS
TILES	1160	50062	0201	1	0	$30.00	FLEXIBLE SEALANT MUST BE USED TO BATH
TILES	1160	50062	0215	8	2.2	$25.00	SCREED TO WET AREA FLOORS
TILES	1160	50062	0217	1	0		SETUP AND INSTALL SHOWER GRATE
TILES	1160	50062	0290	1	1	$140.00	DAVCO DAMPFAST WATERPROOFING TO SHOWERS
TILES	1160	50062	0293	1	1	$120.00	DAVCO DAMPFAST WATERPROOFING TO BATH, SPLASH & JUNCTIONS
TILES	1160	50062	0310	1	0	$30.00	SET UP & INSTALL BERMUDA OR SIMILAR TILE INSERT WASTE
TILES	1160	50062	0313	1	0	$25.00	DAVCO DAMPFAST WATERPROOFING TO JUNCTIONS (NO BATH IN WET AREA)
TILES	1160	50062	0501	1	1	$100.00	RETURN TRIP FOR WALL FACED TOILET
TILES	1160	50062	0800	0	1	$0.00	MUST ENSURE ADEQUATE FALLS TO ALL FLOOR WASTES
TILES	1160	50062	9020	0	1	$0.00	USE DAVCO ULTRAPRIME & K10 WATERPROOFER WITH BOND BREAKER IN ALL CORNERS AS PER MANUFACTURERS INSTRUCTIONS
TILES	1160	50062	9021	0	1	$0.00	GAP BETWEEN TILE & VANITY TOP 3MM FOR SEALANT
TILES	1160	50062	9022	0	1	$0.00	FLEXIBLE SEALANT ONLY TO SHOWER FLOOR / WALL JUNCTION
TILES	1160	50062	9900	0	1	$0.00	PLEASE PLACE ALL RUBBISH & WASTE IN BIN
							
APPLIAN	1080	02029	87	1	0		FISHER & PAYKEL BLACK GLASS HOT PLATE CG905DNGGB4
APPLIAN	1080	02029	97	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL HOT PLATE CG905CNGX2
APPLIAN	1080	02029	98	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL HOT PLATE CG604CNGX2
APPLIAN	1080	02029	99	1	0		FISHER & PAYKEL CERAMIC GLASS INDUCTION HOT PLATE CI905DTB3
APPLIAN	1080	02029	108	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL/BLACK GLASS OVEN OB90S9MEX3
APPLIAN	1080	02029	109	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL/BLACK GLASS OVEN OB60SC5CEX2
APPLIAN	1080	02029	110	1	0		FISHER & PAYKEL BLACK GLASS PYROLYTIC OVEN OB60SD9PB1
APPLIAN	1080	02029	143	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL/BLACK GLASS CANOPY RANGEHOOD HC90DCXB3
APPLIAN	1080	02029	144	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL CANOPY RANGEHOOD HC60PLX4
APPLIAN	1080	02029	145	1	0		FISHER & PAYKEL BLACK GLASS INTEGRATED RANGEHOOD HP90IDCHX2
APPLIAN	1080	02029	146	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL INTEGRATED RANGEHOOD HP60ICSX2
APPLIAN	1080	02029	147	1	0		FISHER & PAYKEL BRUSHED STAINLESS STEEL INTEGRATED RANGEHOOD HP90ICSX3
APPLIAN	1080	02029	170	1	0		WESTINGHOUSE STAINLESS STEEL COOKTOP WHG645SB
APPLIAN	1080	02029	0504	1	0	$464.00	WESTINGHOUSE WVE613SCA 600MM ELECTRIC OVEN STAINLESS
APPLIAN	1080	02029	0518	1	0	$312.00	WESTINGHOUSE WRC614SC RANGEHOOD
APPLIAN	1080	02029	0523	1	0	$570.00	WESTINGHOUSE WHG958BC GAS HOTPLATE (BLACK GLOSS)
APPLIAN	1080	02029	0528	1	0		WESTINGHOUSE WVE615DSCA WALL OVEN (DARK SS)
APPLIAN	1080	02029	0532	1	0	$565.00	WESTINGHOUSE WVE615SCA WALL OVEN
APPLIAN	1080	02029	0555	1	0	$270.00	WESTINGHOUSE WHG643SB 600MM GAS HOTPLATE
APPLIAN	1080	02029	0566	1	0	$1,329.00	WESTINGHOUSE WHI943BC - 90CM INDUCTION HOT PLATE
APPLIAN	1080	02029	0575	1	0	$919.00	WESTINGHOUSE WHI945BC INDUCTION HOT PLATE
APPLIAN	1080	02029	0583	1	0	$326.00	WESTINGHOUSE WHG953SB 900MM GAS HOTPLATE STAINLESS
APPLIAN	1080	02029	0585	1	0		WESTINGHOUSE WHG955SB HOT PLATE (S/STEEL)*
APPLIAN	1080	02029	174	1	0		WESTINGHOUSE BLACK CERAMIC INDUCTION COOKTOP WHI954BA
APPLIAN	1080	02029	0594	1	0	$940.00	WESTINGHOUSE WVE915SC 900MM ELECT OVEN (S/STEEL)
APPLIAN	1080	02029	0596	1	0	$1,175.00	WESTINGHOUSE WVE915SCA 900MM OVEN
APPLIAN	1080	02029	0597	1	1	$1,240.00	WESTINGHOUSE WVE915DSCA 900MM OVEN (DARK SS)
APPLIAN	1080	02029	183	1	0		WESTINGHOUSE STAINLESS STEEL OVEN WVEP916SC
APPLIAN	1080	02029	190	1	0		CHEF STAINLESS STEEL RANGEHOOD CS602S
APPLIAN	1080	02029	192	1	0		CHEF STAINLESS STEEL RANGEHOOD CS902S
APPLIAN	1080	02029	193	1	0		CHEF STAINLESS STEEL RANGEHOOD CS910CS
APPLIAN	1080	02029	194	1	0		WESTINGHOUSE STAINLESS STEEL RANGEHOOD WRH908IS
APPLIAN	1080	02029	195	1	0		WESTINGHOUSE STAINLESS STEEL RANGEHOOD WRC914SC
APPLIAN	1080	02029	0638	1	0	$300.00	ELECTROLUX ERI712SA UNBRANDED 702MM INTEGRATED RANGEHOOD
APPLIAN	1080	02029	205	1	0		FISHER & PAYKEL INTEGRATED DISHWASHER DW60U2I1
APPLIAN	1080	02029	210	1	0		WESTINGHOUSE DISHWASHER WSF6608X
APPLIAN	1080	02029	225	1	0		FISHER & PAYKEL MICROWAVE OM60NDB1
APPLIAN	1080	02029	0702	1	0	$627.00	ILVE - ILGP95X 90CM GAS COOKTOP
APPLIAN	1080	02029	0709	1	0	$506.00	ILVE - IVN900X 90CM RANGEHOOD
APPLIAN	1080	02029	7001	1	0	$1,357.00	ILO990X - MULTIFUNCTION ELECTRIC OVEN - 900MM
APPLIAN	1080	02029	703	1	0		HAIER STAINLESS STEEL 90CM OVEN HWO90S4MX1
APPLIAN	1080	02029	704	1	0		HAIER STAINLESS STEEL 90CM GAS COOKTOP HCG905WFCX1
APPLIAN	1080	02029	0812	1	0	$440.00	WESTINGHOUSE WRI814BB 80CM RANGEHOOD (DARK SS)
APPLIAN	1080	02029	0828	1	0	$212.00	WESTINGHOUSE WRF900CS 900MM RANGEHOOD S/STEEL
APPLIAN	1080	02029	9001	1	1	$38.00	OUTER AREA DELIVERY (PER ITEM)
APPLIAN	1080	02029	7000	1	1	$0.00	NATURAL GAS
							
APPLIAN	1080	12109	600	1	0		SMEG STAINLESS STEEL 90CM CLASSIC THERMOSEAL OVEN SFRA9300TVX
